P07T04,Other,768.439,286.523,603.942,552.949,836.951,549.047,8.0,833.3041119325765,210.5087960392347
P07T04,Other,764.568,280.69,605.899,552.969,835.108,545.107,8.0,831.5283897022916,226.75498376760822
P07T04,Other,760.706,276.764,607.844,551.008,835.114,543.236,8.0,837.4064062557952,243.3887377898732
P07T04,Other,758.742,276.704,609.791,549.079,835.047,543.177,8.0,836.5267312850966,250.64047309026444
P07T04,Other,756.741,274.811,609.819,549.034,833.127,537.321,8.0,836.1024379236571,258.78337514220374
P07T04,Other,748.914,274.766,609.759,549.034,835.057,539.224,8.0,821.902010674125,255.86336864699936
P07T04,Other,744.915,274.752,607.826,549.045,833.085,533.357,8.0,824.033683589879,257.1597651888596
P07T04,Other,741.092,274.705,609.776,552.995,827.296,539.227,8.0,824.8836418536407,258.17859116088874
P07T04,Other,733.243,274.714,605.93,552.95,825.255,527.558,8.0,813.4238412927473,240.2334728165232
P07T04,Other,727.377,274.732,603.897,554.877,821.445,535.331,8.0,821.3381169014303,252.06580732638903
P07T04,Other,721.445,272.902,600.015,543.208,819.395,531.448,8.0,815.1222758740798,230.62378959165486
P07T04,Other,711.683,272.884,590.271,549.065,807.757,523.543,8.0,814.6492874618514,234.16169002373664
P07T04,Other,705.744,272.784,586.278,541.2,805.703,537.282,8.0,814.8857149201858,236.5340949787067
P07T04,Other,696.048,272.857,574.531,521.574,795.938,537.275,8.0,814.1650986150956,234.85991918349603
P07T04,Other,690.096,274.702,568.643,515.779,789.957,537.298,8.0,813.8003206726389,234.48460754879443
P07T04,Other,680.387,276.71,556.986,529.458,778.354,535.303,8.0,814.1330053329,234.72442714219002
P07T04,Other,670.524,276.726,552.904,525.512,772.404,527.48,8.0,812.9139510448874,234.97044246060625
P07T04,Other,664.64,276.794,541.209,525.626,760.631,533.356,8.0,801.8443585373659,252.21442345451132
P07T04,Other,654.878,278.673,537.279,527.48,752.797,537.323,8.0,812.2358294763885,234.85998867771153
P07T04,Other,649.031,280.676,525.58,521.631,743.078,535.312,7.0,812.9108359336724,233.93018066491956
P07T04,Other,647.003,282.622,523.513,513.831,760.607,505.94,6.0,799.0275134551691,247.83798816714776
P07T04,Other,641.111,278.73,521.629,509.854,731.255,531.395,6.0,811.973856807935,235.10986381533874
P07T04,Other,635.286,276.764,515.754,500.096,729.317,525.484,6.0,797.9327505941499,247.2715611947263
P07T04,Other,633.314,276.697,511.881,494.143,729.271,523.628,6.0,811.6110193680022,234.96353468609504
P07T04,Other,633.219,274.875,511.906,494.179,729.296,525.538,6.0,797.7443026385827,247.79941859799536
P07T04,Other,621.593,259.052,541.183,480.5,742.942,513.795,5.0,810.8633531452277,235.5114376680635
P07T04,Other,629.368,257.179,541.143,478.562,742.978,521.578,6.0,797.2246505516869,247.20274382734917
P07T04,Other,633.239,257.179,539.34,474.59,744.936,509.908,7.0,810.481735302207,234.16121500182956
P07T04,Other,635.168,255.189,539.313,474.558,746.982,509.884,7.0,796.651707817195,246.89514165856306
P07T04,Other,648.895,255.122,539.339,480.522,762.612,494.152,6.0,809.7360029918339,234.2325610922576
P07T04,Other,666.542,251.254,541.311,476.509,778.299,507.893,6.0,796.1327387570113,247.5002227686463
P07T04,Other,672.504,247.396,545.187,474.576,790.083,509.822,7.0,809.2658282231814,234.71553508834077
P07T04,Other,680.314,249.341,543.211,464.857,803.677,505.981,8.0,795.2039889330131,247.19361946270024
P07T04,Other,682.322,245.412,551.008,470.692,811.607,507.823,4.0,808.6755474018196,234.21174537177038
P07T04,Other,690.101,245.373,549.021,490.239,823.256,496.146,5.0,793.5171617807484,247.27256354781517
P07T04,Other,695.963,245.438,547.083,488.308,835.099,492.244,6.0,808.526951726167,234.40301126711427
P07T04,Other,698.005,245.351,547.103,480.496,840.98,484.389,4.0,793.9538388448673,247.37160506697103
P07T04,Other,703.853,243.523,554.887,476.489,852.657,476.629,6.0,808.0263567252591,234.12970595120458
P07T04,Other,711.561,243.524,566.645,470.658,854.679,472.667,6.0,792.3450469828119,247.62081921168576
P07T04,Other,715.547,243.454,588.175,451.077,852.665,456.994,4.0,807.5835415400663,234.13205424763694
P07T04,Other,719.468,243.452,603.97,447.221,841.018,449.145,4.0,791.8917196832325,247.59623280763216
P07T04,Other,723.407,243.405,619.64,437.383,823.335,447.18,4.0,806.9567143162549,233.57623039109419
P07T04,Other,727.236,243.429,662.626,439.316,801.76,429.61,6.0,792.1457542205364,248.02792942508592
P07T04,Other,727.316,243.435,703.798,427.625,764.602,429.627,7.0,806.2739222242167,233.7425932414019
P07T04,Other,727.242,243.422,698.008,429.552,770.409,433.53,8.0,791.0565445170298,247.55451567200444
P07T04,Other,723.436,243.425,697.924,439.376,784.129,447.153,7.0,804.5369581075149,233.84461379881805
P07T04,Other,717.596,243.465,682.253,447.255,799.803,449.145,7.0,790.7749650829778,247.3721676412314
P07T04,Other,713.669,243.505,666.683,462.804,807.582,464.79,8.0,803.0686680826434,232.94417716826982
P07T04,Other,711.62,245.437,650.953,480.528,807.691,502.054,8.0,789.8631296318586,247.81313985164115
P07T04,Other,703.797,245.42,633.257,492.25,821.34,505.964,8.0,788.6698244814042,247.24195063506298
P07T04,Other,697.872,247.363,615.7,502.041,823.433,505.911,8.0,802.0620594536662,233.16649692539158
P07T04,Other,692.04,249.338,597.999,523.636,829.22,515.732,8.0,789.1718228921216,247.4102980713246
P07T04,Other,662.606,257.114,533.351,519.691,805.733,494.213,8.0,801.7607070618499,233.53422651045707
P07T04,Other,650.872,257.231,521.632,513.79,793.936,494.186,7.0,786.1514102592503,247.36883754794925
P07T04,Other,646.957,259.139,509.827,507.901,778.24,490.31,8.0,800.9835318833796,232.96011813028525
P07T04,Other,639.177,259.201,505.897,494.137,776.329,480.468,8.0,785.9835560903899,247.46730479800107
P07T04,Other,635.292,264.957,496.129,490.276,760.58,482.458,8.0,799.7031628199433,233.16882847810288
P07T04,Other,631.378,272.769,490.203,486.383,741.078,492.18,8.0,785.4105950279509,248.70921649219025
P07T04,Other,631.263,272.825,480.547,480.475,737.117,492.216,8.0,797.7562407844571,233.5170145687299
P07T04,Other,629.355,272.81,480.539,492.304,737.152,494.138,8.0,783.8042385366462,247.70034552823765
P07T04,Other,629.342,272.747,478.593,496.182,733.219,498.129,8.0,795.5345858572599,233.81133475728575
P07T04,Other,627.399,263.052,480.492,500.085,737.12,494.286,8.0,782.3800797417725,247.55479585942444
P07T04,Other,627.455,259.103,486.344,507.85,740.979,498.115,5.0,794.8378067865157,233.151385223529
P07T04,Other,629.415,257.165,492.258,511.869,741.067,509.813,4.0,782.2915484260021,248.14006141754658
P07T04,Other,631.377,257.176,500.068,523.564,743.011,511.831,6.0,793.5205949616054,232.7382630798655
P07T04,Other,633.292,259.075,509.867,525.621,745.041,511.842,6.0,780.6802428653215,248.77529652136798
P07T04,Other,635.181,259.119,523.551,531.45,746.936,523.579,8.0,792.6252566795076,233.09186770169705
P07T04,Other,635.271,259.127,537.225,525.56,746.923,525.605,7.0,779.9696874540916,248.21101178269876
P07T04,Other,637.233,259.159,545.187,535.338,744.996,525.543,8.0,791.8529372158413,233.99420482506946
P07T04,Other,643.098,259.178,560.862,539.197,748.936,529.479,8.0,777.740806330896,248.27472724548701
P07T04,Other,650.896,261.065,578.415,535.348,754.793,531.422,8.0,789.6988954419272,233.1413769044394
P07T04,Other,658.771,259.127,590.265,523.653,758.697,537.242,8.0,776.3875288136519,248.84273378487757
P07T04,Other,666.543,259.045,603.961,523.589,762.656,527.483,8.0,787.8134215869025,233.33016428321588
P07T04,Other,676.431,257.184,613.682,519.631,772.433,525.498,8.0,775.8947816124846,248.24604364594583
P07T04,Other,682.343,257.202,619.677,523.621,776.343,525.522,8.0,786.8586338897272,233.35434057541298
P07T04,Other,693.974,257.222,619.681,521.617,788.004,525.615,8.0,775.1808278808146,249.18452189691496
P07T04,Other,697.89,259.133,627.385,537.282,792.017,523.638,8.0,785.2945850079332,232.28420087474703
