P07T18,Other,635.229,290.464,554.969,478.465,711.681,478.578,7.0,697.5147852858017,264.9870471915821
P07T18,Other,635.322,290.48,554.983,478.541,711.738,480.553,7.0,681.0398451484375,190.1816836083001
P07T18,Other,639.21,290.525,558.883,478.526,717.564,484.38,7.0,678.4905438971174,283.2407063556888
P07T18,Other,646.94,294.335,558.863,480.496,729.25,482.454,8.0,660.2826178342424,204.25473392489388
P07T18,Other,650.853,302.241,568.62,494.22,729.354,492.304,8.0,659.1035190655141,214.45422200250724
P07T18,Nose,654.902,310.075,572.519,507.887,743.019,500.073,8.0,674.9488859551037,293.5878248260518
P07T18,Other,664.704,331.622,588.164,533.357,746.916,525.564,8.0,666.4212071629336,215.89697222480888
P07T18,Other,676.393,353.084,599.937,556.911,764.549,541.258,8.0,679.460623074546,296.6498481234723
P07T18,Other,684.205,372.707,603.986,580.404,774.385,564.722,10.0,670.0049504486286,214.28044603033774
P07T18,Other,696.004,394.286,615.665,600.009,772.389,590.231,10.0,680.7655944258263,293.6932353048987
P07T18,Other,705.758,409.953,621.606,615.678,789.951,596.078,10.0,670.244692132623,211.71123060541876
P07T18,Other,711.723,423.686,629.376,631.332,786.124,619.578,10.0,681.7567785032597,290.7016460850722
P07T18,Other,715.553,431.448,0.0,0.0,797.89,633.325,11.0,671.1063989521143,211.46517433636137
P07T18,Other,721.429,439.318,643.073,650.886,801.747,641.111,10.0,683.8923560897395,292.19538570962766
P07T18,Other,727.238,445.19,643.117,658.748,809.614,641.143,10.0,672.0770556757996,210.27217641910724
P07T18,Other,729.337,449.188,648.909,652.923,811.588,650.929,12.0,688.6754470383071,289.46122132303987
P07T18,Other,735.148,447.169,648.99,651.014,819.411,635.331,10.0,673.5480307290799,210.94190099771026
P07T18,Nose,741.05,447.171,647.009,650.993,827.232,635.323,10.0,690.4547408195931,288.6295917228415
P07T18,Other,744.931,447.154,656.792,650.869,813.557,635.3,10.0,675.2706719578447,208.87111230485127
P07T18,Other,754.764,439.314,652.873,647.036,821.363,631.28,10.0,693.6482542372753,288.20250496942316
P07T18,Other,760.648,435.44,664.644,637.263,823.286,625.497,10.0,675.9869698028772,208.17391046561409
P07T18,Other,762.589,433.437,662.655,639.218,815.479,631.311,10.0,694.2388695976955,286.4221534066388
P07T18,Other,764.53,429.637,662.707,633.239,815.473,621.516,10.0,677.456733973727,206.63472562586463
P07T18,Other,764.611,425.62,658.768,623.509,809.634,621.544,9.0,699.6941038585137,285.3617187926232
P07T18,MidHip,766.502,415.782,654.831,605.877,807.711,609.792,10.0,677.5226812904231,204.93503127922918
P07T18,MidHip,764.578,400.253,649.048,590.253,805.614,601.992,10.0,699.2862539010224,282.0709049162839
P07T18,MidHip,760.719,384.594,641.103,582.329,801.763,586.271,10.0,678.5670621770224,203.69799684896802
P07T18,RKnee,758.61,372.764,631.341,570.549,793.921,572.624,9.0,701.5966773413666,280.20382514497726
P07T18,RKnee,750.818,368.81,631.355,566.663,791.96,570.524,9.0,679.263528277878,201.51971898136964
P07T18,Other,680.302,337.429,554.936,537.244,729.284,537.285,8.0,706.4348643816156,277.87930614993354
P07T18,Nose,666.548,335.562,539.271,517.736,727.332,533.372,8.0,680.5951511268688,200.11006751054268
P07T18,Other,652.856,335.524,525.587,511.815,701.911,535.314,7.0,711.960416957352,270.7118207215846
P07T18,Other,643.113,335.541,529.49,517.71,709.652,523.542,8.0,681.5001123022521,198.67991436843
P07T18,Other,633.31,335.554,535.345,509.937,696.052,515.737,8.0,723.4880083463288,281.2406114508195
P07T18,Other,621.596,335.405,527.521,505.959,682.216,521.573,8.0,679.8148647371102,203.14598421070446
P07T18,Other,617.599,331.559,525.494,502.026,678.308,513.827,6.0,722.6284333967375,280.7107582626618
P07T18,Other,611.711,323.723,523.486,494.136,670.496,507.975,8.0,675.4877503906799,230.5215435316898
P07T18,Other,603.87,317.883,521.588,484.399,664.65,502.007,6.0,714.5020026329804,304.0448607399649
P07T18,Other,601.9,304.225,502.059,472.616,664.672,486.363,4.0,660.8633058509294,264.5393589388041
P07T18,Other,599.971,290.489,505.894,456.982,664.638,472.628,4.0,708.1607758849127,336.6944945429016
P07T18,Nose,596.063,272.878,504.015,439.359,664.698,447.168,0.0,658.9598294935993,281.11460215392066
P07T18,Other,590.192,243.481,494.292,413.825,682.279,431.552,0.0,719.0590564868771,444.5894541185962
P07T18,Other,586.349,210.061,494.145,378.587,656.837,384.495,0.0,851.538488225418,239.43568701814826
P07T18,Other,586.286,165.036,496.203,323.761,684.277,351.179,0.0,1162.9338449836982,346.9821027632067
P07T18,Other,586.225,120.074,494.191,288.487,662.672,300.258,0.0,792.970419491629,233.56720080643444
P07T18,Other,580.438,86.6251,494.127,259.102,660.69,263.052,0.0,1162.9338449836982,346.9821027632067
P07T18,Other,578.458,53.4768,492.211,233.602,664.616,227.82,0.0,219.0456899038926,483.9031103614369
P07T18,Other,576.508,21.9458,494.206,196.402,666.622,196.418,1.0,1162.9338449836982,346.9821027632067
P07T18,Other,572.577,5.37504,482.442,161.179,664.633,172.902,4.0,219.0456899038926,483.9031103614369
P07T18,Other,0.0,0.0,476.608,133.776,662.687,139.638,5.0,1162.9338449836982,346.9821027632067
P07T18,Other,0.0,0.0,474.555,116.09,0.0,0.0,8.0,887.1604661677746,263.9491589366676
P07T18,Other,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1162.9338449836982,346.9821027632067
P07T18,Other,0.0,0.0,0.0,0.0,0.0,0.0,12.0,908.8542654150875,288.0501750907352
P07T18,Other,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1162.9338449836982,346.9821027632067
P07T18,Other,0.0,0.0,0.0,0.0,0.0,0.0,12.0,940.9855782626344,342.5255581106386
P07T18,Other,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1162.9338449836982,346.9821027632067
P07T18,Other,0.0,0.0,0.0,0.0,0.0,0.0,12.0,-811.3889640203455,487.25904511534924
P07T18,Other,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1162.9338449836982,346.9821027632067
P07T18,Other,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1194.3737252275737,315.6168960195265
P07T18,Other,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1162.9338449836982,346.9821027632067
P07T18,Other,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1156.0350220997848,328.8005540465511
P07T18,Other,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1162.9338449836982,346.9821027632067
P07T18,Other,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1097.3083249590413,336.6581291476606
P07T18,Other,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1162.9338449836982,346.9821027632067
P07T18,Other,0.0,0.0,0.0,0.0,0.0,0.0,12.0,676.3577900538919,350.3214216764949
P07T18,Other,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1162.9338449836982,346.9821027632067
P07T18,Other,0.0,0.0,0.0,0.0,0.0,0.0,12.0,-79.45431882591345,363.84092054133714
P07T18,Other,0.0,0.0,570.653,153.301,0.0,0.0,8.0,1162.9338449836982,346.9821027632067
P07T18,Other,0.0,0.0,566.696,229.731,825.341,219.934,5.0,981.7240032721363,351.49953640470505
P07T18,Other,699.908,37.7888,568.625,304.127,825.344,288.427,0.0,1162.9338449836982,346.9821027632067
P07T18,Other,701.865,104.328,568.591,370.771,827.292,355.152,0.0,219.0456899038926,483.9031103614369
P07T18,Other,701.921,168.997,562.759,439.332,825.317,415.828,0.0,1162.9338449836982,346.9821027632067
P07T18,Other,705.777,225.826,564.723,482.443,823.395,460.945,8.0,219.0456899038926,483.9031103614369
P07T18,LKnee,709.712,262.995,566.638,511.888,825.349,494.224,8.0,1162.9338449836982,346.9821027632067
P07T18,Other,711.627,290.383,568.652,535.31,831.175,521.614,8.0,1162.9338449836982,346.9821027632067
P07T18,Nose,713.567,308.051,564.749,554.923,835.078,541.217,8.0,219.0456899038926,483.9031103614369
P07T18,Nose,713.678,321.754,564.708,572.514,837.024,554.871,8.0,25229.562071885586,72000.0
P07T18,Other,715.584,331.558,570.607,566.68,836.977,560.784,9.0,219.0456899038926,483.9031103614369
P07T18,Other,715.665,337.398,568.592,584.342,837.093,570.609,9.0,128000.0,72000.0
P07T18,Other,715.603,343.362,566.696,590.222,837.066,576.505,10.0,219.0456899038926,483.9031103614369
P07T18,Other,713.701,353.095,562.79,603.929,837.083,586.277,10.0,128000.0,72000.0
P07T18,Other,713.648,360.959,558.93,615.671,837.027,588.21,10.0,128000.0,72000.0
P07T18,Other,713.68,366.779,558.907,619.609,836.974,596.085,10.0,128000.0,72000.0
P07T18,Other,713.658,368.733,556.939,619.52,837.003,603.925,10.0,128000.0,72000.0
P07T18,Other,711.669,368.89,550.997,629.403,833.159,605.912,10.0,-128000.0,-72000.0
P07T18,Other,705.788,370.786,541.204,631.332,823.414,617.553,10.0,-128000.0,-72000.0
P07T18,Other,697.891,372.76,533.374,633.334,819.387,621.51,10.0,-128000.0,-72000.0
P07T18,Other,690.11,372.777,523.593,635.288,807.681,621.519,10.0,-128000.0,-72000.0
P07T18,Other,680.369,376.645,509.892,637.268,795.916,619.552,10.0,-40685.2176780227,-72000.0
P07T18,Other,666.642,374.668,496.188,635.301,788.011,633.214,10.0,-29214.509070113534,-72000.0
P07T18,Other,656.817,372.726,484.377,633.333,774.312,633.253,10.0,-4883.572507578798,-13643.586028192349
P07T18,Other,647.044,378.619,468.702,635.231,772.357,639.147,10.0,-3214.4288893603175,-9041.99454176404
P07T18,Other,635.352,378.642,451.136,637.278,772.415,639.162,10.0,-691.9485563529203,-2809.572650724952
P07T18,Other,633.298,382.485,441.268,633.282,778.32,637.289,10.0,568.7846235621058,111.90717250402349
P07T18,Other,627.441,382.509,425.593,625.464,790.042,633.36,10.0,883.0764451253997,933.6317068738306
P07T18,Other,619.569,382.504,407.966,617.67,793.965,627.433,10.0,852.3226776569722,887.9910796085176
P07T18,Other,615.673,382.553,396.248,609.784,803.757,625.437,10.0,839.2439265494886,862.2633213608057
P07T18,Other,611.724,382.594,388.413,602.004,805.654,619.507,10.0,1162.9338449836982,346.9821027632067
P07T18,Other,609.756,384.41,384.504,599.956,809.657,617.675,10.0,837.8433434249309,854.3173488163011
P07T18,Other,609.782,384.443,388.385,594.082,805.689,615.607,10.0,823.750947552119,834.422880100169
P07T18,Other,611.78,384.424,400.183,588.173,792.074,603.968,10.0,813.3862052871997,818.4618405934336
P07T18,Other,615.607,382.573,425.651,578.456,780.209,601.921,10.0,219.0456899038926,483.9031103614369
P07T18,Other,617.509,382.611,445.225,576.504,744.991,586.288,10.0,1162.9338449836982,346.9821027632067
P07T18,Other,617.656,384.439,496.159,580.419,721.478,580.378,10.0,219.0456899038926,483.9031103614369
P07T18,Other,619.637,382.579,539.305,584.342,694.013,574.502,10.0,1162.9338449836982,346.9821027632067
